time,mode,wind_power_kw,wind_current_a,diesel_power_kw,load_power_kw,battery_power_kw,battery_current_a,dump_load_power_kw,unserved_power_kw,soc_percent,dc_bus_voltage_v,pcc_voltage_v,frequency_hz,inverter_current_a,diesel_enabled
6.599999999999946,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93820231450938,347.79696035154683,457.86173916667724,60.09256319562313,-13.399425416206746,True
6.619999999999946,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93828146703683,347.7969656945619,457.8617405208552,60.09256326631122,-13.399425376576428,True
6.6399999999999455,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93836061956428,347.79697093071667,457.8617418479496,60.092563335585545,-13.399425337738718,True
6.659999999999945,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93843977209173,347.7969760621483,457.8617431485021,60.09256340347439,-13.39942529967776,True
6.679999999999945,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93851892461917,347.79698109095136,457.86174442304355,60.09256347000545,-13.39942526237802,True
6.699999999999944,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93859807714662,347.79698601917835,457.8617456720942,60.0925635352059,-13.39942522582428,True
6.719999999999944,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93867722967407,347.7969908488408,457.8617468961638,60.092563599102334,-13.39942519000161,True
6.739999999999943,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93875638220152,347.7969955819099,457.86174809575203,60.09256366172084,-13.399425154895397,True
6.759999999999943,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93883553472897,347.7970002203177,457.8617492713485,60.092563723086975,-13.399425120491305,True
6.7799999999999425,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93891468725641,347.7970047659574,457.861750423433,60.092563783225785,-13.399425086775297,True
6.799999999999942,dg_charging,3.01052648,5.789474,50.0,42.253698,10.756828480000003,-43.02731392000001,0.0,,69.93899383978386,347.79700922068423,457.8617515524759,60.09256384216182,-13.399425053733609,True
